pID,experience,trialID,imageID,imageName,timestamp,cancerType,diagnosis,diagnosticGrading,groundTruth,distanceToGroundtruth,distanceToGroundtruthISUP,taskCompletionTime,imgW,imgH,zoom,imageZoom,accuracyType,correctness,downScale,tissueArea,tumorArea,ratioTumorToTissue,numTumors,minSize,meanSize,maxSize,stdSize,tumorSpan,portionTumorAnnotated,iouTumorVsAnnotation,numFixation,zoomTime,panTime,interpretTime,notInImageTime,otherTime,numZoom,numPan,zoomProp,panProp,interpretProp,tumorAccuracyGroup,minZoom,meanZoom,maxZoom
P10,1,50,C7,test_038.tif,10/21/2022 13:12,Lymph,Benign,,1,-1,,62.568000000000005,97792,218624,25.631,0.1688,macro,0,16,2629373,18769,0.007138204,4,709,4692,7788,2926,1763,0.0,0.0,175,9.591000000000001,7.952999999999999,44.273,0.0,0.7509999999999999,39,52,0.155151496,0.12865393,0.7161945740000001,2,0.0066,0.12158654970760246,0.3798
P10,1,52,C15,test_064.tif,10/21/2022 13:14,Lymph,Benign,,1,-1,,38.763000000000005,97792,212992,5.062,0.0342,macro,0,16,772170,5947,0.007701672,1,5947,5947,5947,0,123,0.0,0.0,102,5.972,5.49,27.103,0.0,0.198,24,32,0.154855439,0.14235706,0.7027875020000001,2,0.0068,0.14732210526315787,0.3899
P10,1,56,C40,test_122.tif,10/21/2022 13:17,Lymph,Benign,,1,-1,,42.013999999999996,86016,86016,0.68,0.0167,macro,0,16,3671982,32280,0.008790893000000001,22,91,1467,20034,4085,1202,0.0,0.0,120,4.292,5.382000000000001,25.354,6.973,0.013000000000000001,22,31,0.12253054699999999,0.15364851,0.723820943,2,0.0167,0.09475779816513756,0.6436
P10,1,57,C48,test_029.tif,10/21/2022 13:18,Lymph,Benign,,1,-1,,44.32,97792,221184,11.39,0.0742,macro,0,16,1439457,4354,0.003024752,7,126,622,2864,923,3279,0.0,0.0,127,4.586,8.79,26.04,0.183,4.721,21,39,0.11634869099999999,0.22300588600000001,0.660645423,2,0.0065,0.11028166666666665,0.2503
P1,2,10,C16,test_065.tif,9/16/2022 13:32,Lymph,Malignant,,1,0,,66.998,77824,53760,25.212,0.6865,correct,1,16,425961,6909,0.016219795,6,49,1152,6362,2331,337,0.6935880740000001,0.658513124,194,19.518,2.2030000000000003,35.894,0.0,9.383,25,15,0.33876594600000004,0.03823657,0.622997483,2,0.0268,0.33528150289017356,1.0
P1,2,36,C39,test_121.tif,9/16/2022 13:47,Lymph,Malignant,,1,0,,55.986000000000004,97792,221184,86.49,0.5631,correct,1,16,2403633,82165,0.034183671,10,47,8216,31301,11553,1258,0.5567090610000001,0.487716979,156,15.931,1.2,28.391,0.249,10.215,17,7,0.349962655,0.02636088,0.623676464,2,0.0065,0.15289473684210525,0.5631
P1,2,48,C23,test_079.tif,9/16/2022 13:53,Lymph,Malignant,,1,0,,87.404,102400,86016,20.734,0.4291,correct,1,16,3172687,37835,0.011925223,15,1,2522,18337,4718,4179,0.059045857,0.058732287,232,34.998000000000005,3.3489999999999998,48.04,0.0,1.0170000000000001,38,19,0.40513040200000006,0.038767407000000004,0.556102191,2,0.0167,0.21813161764705857,0.9654
P2,1,2,C7,test_038.tif,9/16/2022 18:37,Lymph,Malignant,,1,0,,171.192,97792,218624,151.834,1.0,correct,1,16,2629373,18769,0.007138204,4,709,4692,7788,2926,1763,0.261015504,0.22487950399999998,483,56.623000000000005,15.217,96.031,0.317,3.0039999999999996,128,61,0.337300665,0.090646985,0.57205235,2,0.0066,0.4109696703296696,1.0
P2,1,12,C39,test_121.tif,9/16/2022 18:53,Lymph,Malignant,,1,0,,49.556999999999995,97792,221184,13.484000000000002,0.0878,correct,1,16,2403633,82165,0.034183671,10,47,8216,31301,11553,1258,0.595131747,0.38176097700000006,108,6.5920000000000005,2.7680000000000002,22.866999999999997,0.11599999999999999,17.214000000000002,23,14,0.20454898100000002,0.08589071300000001,0.7095603070000001,2,0.0065,0.20099886363636407,1.0
P3,3,2,C3,test_010.tif,9/19/2022 13:24,Lymph,Malignant,,1,0,,60.85,86528,207360,129.73,0.9009999999999999,correct,1,16,6852116,2155,0.00031450099999999996,2,397,1078,1758,680,4091,0.36102088200000004,0.30284157300000003,159,12.649000000000001,6.29,30.634,0.1,11.177,17,10,0.255159058,0.126883586,0.617957356,2,0.0069,0.3248152000000002,0.9009999999999999
P3,3,11,C40,test_122.tif,9/19/2022 13:32,Lymph,Malignant,,1,0,,77.97,86016,86016,8.017999999999999,0.1975,correct,1,16,3671982,32280,0.008790893000000001,22,91,1467,20034,4085,1202,0.482868649,0.32061461199999997,186,3.373,9.434,54.733000000000004,0.049,10.380999999999998,10,13,0.049940776,0.13968019,0.810379035,2,0.0167,0.21616666666666656,0.6436
P3,3,18,C20,test_074.tif,9/19/2022 13:39,Lymph,Malignant,,1,0,,63.125,97792,211968,57.672,0.3917,correct,1,16,3336669,11587,0.003472625,3,273,3862,10546,4730,1311,0.8620868209999999,0.564095324,162,10.729000000000001,9.237,32.41,0.33299999999999996,10.415999999999999,15,16,0.204845731,0.17635940100000003,0.6187948679999999,2,0.0068,0.17798652482269506,0.3917
P3,3,24,C23,test_079.tif,9/19/2022 13:43,Lymph,Malignant,,1,0,,87.162,102400,86016,32.216,0.6667,correct,1,16,3172687,37835,0.011925223,15,1,2522,18337,4718,4179,0.175498877,0.168784952,226,12.784,6.372999999999999,65.628,0.0,2.377,17,14,0.15078138800000002,0.075166598,0.774052014,2,0.0167,0.3906660000000005,1.0
P3,3,46,C31,test_102.tif,9/19/2022 14:06,Lymph,Malignant,,1,0,,43.974,192512,111104,25.629,0.2821,correct,1,16,1141930,25069,0.021953185,88,4,285,4551,927,4259,0.5923251820000001,0.330366877,126,5.257999999999999,1.445,31.076,0.0,6.195,14,4,0.13917785,0.038248763,0.822573387,2,0.011000000000000001,0.2365584158415843,0.9521
P3,3,56,C9,test_048.tif,9/19/2022 14:12,Lymph,Malignant,,1,0,,36.931999999999995,98304,82432,1.8230000000000002,0.0393,correct,1,16,8652722,16673,0.001926908,24,6,695,5342,1100,4101,0.318239069,0.266044926,90,2.384,7.2410000000000005,10.557,0.0,16.75,5,6,0.11812506199999999,0.358785056,0.5230898820000001,2,0.0175,0.08620273972602734,0.2985
P3,3,59,C39,test_121.tif,9/19/2022 14:14,Lymph,Malignant,,1,0,,39.184,97792,221184,17.085,0.1112,correct,1,16,2403633,82165,0.034183671,10,47,8216,31301,11553,1258,0.522886874,0.479947719,106,6.0889999999999995,5.166,27.410999999999998,0.0,0.518,9,10,0.157476853,0.133605752,0.708917395,2,0.0065,0.1736417582417583,0.8447
P4,2,13,C48,test_029.tif,9/21/2022 10:16,Lymph,Malignant,,1,0,,90.115,97792,221184,57.66,0.3754,correct,1,16,1439457,4354,0.003024752,7,126,622,2864,923,3279,0.5695911810000001,0.37845261700000005,250,15.025,17.033,33.73,0.483,23.844,8,21,0.22838511600000003,0.2589074,0.512707485,2,0.0065,0.21598257261410725,0.3754
P4,2,15,C60,test_117.tif,9/21/2022 10:19,Lymph,Malignant,,1,0,,61.902,97280,212992,25.63,0.1733,correct,1,16,2229053,3213,0.001441419,2,52,1606,3161,1554,86,0.9004046059999999,0.7338914259999999,157,5.871,17.145,21.42,1.234,16.232,4,17,0.132122603,0.385835809,0.48204158799999997,2,0.0068,0.13750890410958908,0.1733
P4,2,16,C20,test_074.tif,9/21/2022 10:20,Lymph,Malignant,,1,0,,203.703,97792,211968,86.509,0.5876,correct,1,16,3336669,11587,0.003472625,3,273,3862,10546,4730,1311,0.836627255,0.257688934,551,38.988,53.19,94.057,1.018,16.45,13,99,0.209348404,0.285606895,0.5050447020000001,2,0.0068,0.35892975970425467,0.8814
P4,2,18,C31,test_102.tif,9/21/2022 10:28,Lymph,Malignant,,1,0,,46.283,192512,111104,17.086,0.1881,correct,1,16,1141930,25069,0.021953185,88,4,285,4551,927,4259,0.24895289,0.148140236,119,5.239,7.621,32.861,0.0,0.562,4,10,0.114586295,0.166684893,0.718728812,2,0.011000000000000001,0.09614736842105275,0.1881
P4,2,39,C3,test_010.tif,9/21/2022 10:52,Lymph,Malignant,,1,0,,96.67299999999999,86528,207360,57.658,0.4005,correct,1,16,6852116,2155,0.00031450099999999996,2,397,1078,1758,680,4091,0.6793503479999999,0.476407419,257,13.595999999999998,41.236999999999995,40.412,0.634,0.794,8,33,0.142747651,0.432957111,0.424295239,2,0.0069,0.21325079365079253,0.6007
P4,2,40,C9,test_048.tif,9/21/2022 10:54,Lymph,Malignant,,1,0,,32.304,98304,82432,13.847000000000001,0.2985,correct,1,16,8652722,16673,0.001926908,24,6,695,5342,1100,4101,0.3278954,0.20091139600000002,95,2.403,9.693,20.198,0.0,0.01,4,7,0.074410107,0.30014863399999997,0.6254412579999999,2,0.0175,0.1371861111111112,0.2985
P4,2,41,C15,test_064.tif,9/21/2022 10:54,Lymph,Malignant,,1,0,,46.98,97792,212992,86.49700000000001,0.5848,correct,1,16,772170,5947,0.007701672,1,5947,5947,5947,0,123,0.96233395,0.570645129,135,8.693999999999999,8.166,27.861,1.784,0.475,7,15,0.194405313,0.182598779,0.6229959079999999,2,0.0068,0.25424180327868884,0.5848
P4,2,49,C39,test_121.tif,9/21/2022 12:02,Lymph,Malignant,,1,0,,31.66,97792,221184,57.66,0.3754,correct,1,16,2403633,82165,0.034183671,10,47,8216,31301,11553,1258,0.206718189,0.206389132,87,4.203,2.539,13.242,1.25,10.425999999999998,4,6,0.210318255,0.127051641,0.662630104,2,0.0065,0.2227283783783786,0.3754
P4,2,50,C16,test_065.tif,9/21/2022 12:02,Lymph,Malignant,,1,0,,106.03200000000001,77824,53760,24.485,0.6667,correct,1,16,425961,6909,0.016219795,6,49,1152,6362,2331,337,0.729193805,0.654285714,296,21.869,29.988000000000003,46.44,0.0,7.735,7,34,0.222478814,0.305075435,0.472445751,2,0.0268,0.3453611683848809,1.0
P4,2,60,C40,test_122.tif,9/21/2022 12:21,Lymph,Malignant,,1,0,,167.385,86016,86016,2.376,0.0585,correct,1,16,3671982,32280,0.008790893000000001,22,91,1467,20034,4085,1202,0.48872366799999994,0.243637262,464,39.411,45.269,82.141,0.0,0.564,18,58,0.236247235,0.271362718,0.49239004700000005,2,0.0167,0.31137995642701605,1.0
P5,1,1,C9,test_048.tif,9/22/2022 14:25,Lymph,Malignant,,1,0,,97.956,98304,82432,6.154,0.1327,correct,1,16,8652722,16673,0.001926908,24,6,695,5342,1100,4101,0.045702633,0.045560538,221,9.926,11.847000000000001,75.94,0.0,0.243,21,44,0.10158320800000001,0.12124282300000001,0.777173969,2,0.0262,0.1612517142857145,0.4477
P5,1,10,C40,test_122.tif,9/22/2022 14:35,Lymph,Malignant,,1,0,,134.91899999999998,86016,86016,2.376,0.0585,correct,1,16,3671982,32280,0.008790893000000001,22,91,1467,20034,4085,1202,0.914281289,0.34821133600000004,297,25.218000000000004,5.291,91.925,0.434,12.050999999999998,42,22,0.205972197,0.04321512,0.7508126829999999,2,0.0167,0.2704351464435149,1.0
P5,1,26,C31,test_102.tif,9/22/2022 14:51,Lymph,Malignant,,1,0,,28.74,192512,111104,17.086,0.1881,correct,1,16,1141930,25069,0.021953185,88,4,285,4551,927,4259,0.30559655399999996,0.15248198699999999,40,2.785,0.462,25.375999999999998,0.0,0.11699999999999999,6,2,0.097299375,0.016140866,0.88655976,2,0.011000000000000001,0.17276935483870975,0.4232
P5,1,29,C15,test_064.tif,9/22/2022 14:52,Lymph,Malignant,,1,0,,24.325,97792,212992,38.443000000000005,0.2599,correct,1,16,772170,5947,0.007701672,1,5947,5947,5947,0,123,1.0,0.35208099,64,3.1710000000000003,1.745,19.202,0.134,0.073,20,8,0.131478564,0.0723526,0.7961688370000001,2,0.0068,0.1526122448979592,0.5848
P6,3,4,C39,test_121.tif,10/4/2022 7:56,Lymph,Malignant,,1,0,,46.754,97792,221184,17.085,0.1112,correct,1,16,2403633,82165,0.034183671,10,47,8216,31301,11553,1258,0.571885839,0.4348659000000001,86,2.4859999999999998,2.983,26.506999999999998,0.25,14.527999999999999,11,11,0.077745809,0.093288717,0.8289654740000001,2,0.0065,0.18635000000000002,0.5631
P6,3,45,C48,test_029.tif,10/4/2022 8:14,Lymph,Malignant,,1,0,,29.439,97792,221184,17.085,0.1112,correct,1,16,1439457,4354,0.003024752,7,126,622,2864,923,3279,0.5606339,0.45831768700000003,78,2.121,2.7089999999999996,24.494,0.0,0.115,19,10,0.072329832,0.09238166699999999,0.835288501,2,0.0065,0.17026612903225785,0.5631
P7,4,4,C49,test_030.tif,10/10/2022 12:38,Lymph,Malignant,,1,0,,59.966,97792,221184,38.44,0.2503,correct,1,16,2187165,38545,0.01762327,76,23,507,20813,2379,924,0.555584382,0.311002353,12,7.611000000000001,6.044,44.075,1.751,0.485,17,7,0.131837866,0.104694266,0.763467868,2,0.022000000000000002,0.03731428571428572,0.0742
P7,4,10,C39,test_121.tif,10/10/2022 12:43,Lymph,Malignant,,1,0,,82.881,97792,221184,3.375,0.022000000000000002,correct,1,16,2403633,82165,0.034183671,10,47,8216,31301,11553,1258,0.61752571,0.324115595,15,12.129000000000001,15.242,55.348,0.0,0.162,39,16,0.146628949,0.184262382,0.669108669,2,0.0065,0.09290714285714285,0.3754
P7,4,12,C23,test_079.tif,10/10/2022 12:45,Lymph,Malignant,,1,0,,138.918,102400,86016,0.809,0.0167,correct,1,16,3172687,37835,0.011925223,15,1,2522,18337,4718,4179,0.22550548399999998,0.18739292800000001,8,18.646,15.897,95.87799999999999,1.186,7.311,76,28,0.142967774,0.12188988,0.735142347,2,0.0167,0.15895,0.28600000000000003
